Id,Date,content,User,hashtags,retweetCount,likeCount,followersCount,created,favouritesCount,listedCount,replyCount,source,lang
1535593735706357761,2022-06-11 12:04:11+00:00,"@Ecapi7 @MTNRwanda @RwEquityBank Nyine ntanahamwe agaragara
Yaba Momo yaba kuri account",KettyCarine,,0,1,3935,2022-02-15 08:00:09+00:00,12988,3,4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535593597524922370,2022-06-11 12:03:38+00:00,@nadjibu @MTNRwanda @RwEquityBank Ndayivaho ndabona isigaye ifite akiryo,KettyCarine,,0,0,3935,2022-02-15 08:00:09+00:00,12988,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535593431522807808,2022-06-11 12:02:58+00:00,"@ANgirababyeyi @MTNRwanda Nawe undebere
Banza byarahindutse imikino😭",KettyCarine,,0,0,3935,2022-02-15 08:00:09+00:00,12988,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535593328150028290,2022-06-11 12:02:34+00:00,@ChallUmurerwa @MTNRwanda @RIB_Rw Nta wanyibye basanze ncanye ku maso ahubwo bantutse no ku byo Mama yambariye,ALFREDHITIMANA3,,0,1,155,2022-03-14 08:29:52+00:00,644,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535592204009349121,2022-06-11 11:58:06+00:00,@MTNRwanda @ALFREDHITIMANA3 Ko mubivuga gutyo bikarangira bityo amaherezo azaba ayahe,ChallUmurerwa,,0,0,690,2022-04-25 07:15:33+00:00,11459,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535591702752370689,2022-06-11 11:56:06+00:00,@ALFREDHITIMANA3 @MTNRwanda @RIB_Rw Uriya ni umukozi wabo Koko kuko iyo ataba uwabo baba barabikurikiranye,ChallUmurerwa,,0,0,690,2022-04-25 07:15:33+00:00,11459,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535591702211268609,2022-06-11 11:56:06+00:00,@ALFREDHITIMANA3 @MTNRwanda @RIB_Rw Abo utabaje bose ntacyo bagufasha ahubwo tuza ntakundi,ChallUmurerwa,,1,3,690,2022-04-25 07:15:33+00:00,11459,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hi
1535591639208579072,2022-06-11 11:55:51+00:00,@MTNRwanda C,NTFabiano1,,0,0,39,2016-03-01 15:24:00+00:00,174,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535589962392952835,2022-06-11 11:49:11+00:00,@iPromooo @Oxon_wambere1 @MTNRwanda Nese @MTNRwanda  niyo igomba gutez imbere umuco wogusabiriza kd havanzemo ntububeshy bwinshi toka kure,Ecapi7,,0,1,76,2022-04-27 14:51:23+00:00,2901,0,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535586711899717632,2022-06-11 11:36:16+00:00,@KettyCarine @MTNRwanda @RwEquityBank @RwEquityBank yajyaga ihita ifasha ahanTU bahuye nikibazo Ariko Niba Ari abakiliya bamaje kugwiza Niba Ari ukwirata services zabo zasubiye inyuma pe mwikosore,nadjibu,,0,3,2370,2011-12-17 13:51:05+00:00,24250,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535581800315109380,2022-06-11 11:16:45+00:00,@KettyCarine @MTNRwanda @RwEquityBank Ariko x ikibazo nikihe kd wumva yarabikoze abishak nese yakongeye akayagarurura kuri momo  niba aribyashak cyereka niba kutizo account nanahamwe agaragara wenda,Ecapi7,,0,3,76,2022-04-27 14:51:23+00:00,2901,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535581162491592708,2022-06-11 11:14:13+00:00,@Fbien71 @MTNRwanda Itabi uri kunywa muri iyiminsi ryitwa gute 😉😁😁,full_package__,,0,1,537,2022-04-27 13:01:05+00:00,2128,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535579935892455426,2022-06-11 11:09:21+00:00,@MTNRwanda @KettyCarine Bene ibi bibazo bibarizwa kri Twitter n mwe mugasaba account z'abantu guta si byo. Hrimo risque za escroquerie. Kereka niba @MTNRwanda  yo ari institution itarebwa na private data protection. Umuntu mwauh redez mukamubwiraho aza kubariza  bityo akaba atekanye.,ANgirababyeyi,,0,1,277,2012-01-28 06:42:45+00:00,83,1,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535579270948564993,2022-06-11 11:06:42+00:00,@KettyCarine @MTNRwanda @RwEquityBank Uwashaka amahoro yava muri @EQUITY BANK kuko imitima yacu yarababajwe birenze @ikoranabuhanga ryarabihishe pe! Nanjye nakoze ubukwe mu nguzanyo kdi frw nyafite muri iyo Bank sha,NkundaURwanda13,,0,1,19,2022-05-30 10:05:26+00:00,25,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535575748949557249,2022-06-11 10:52:42+00:00,@coffeesoldie1 @KettyCarine @MTNRwanda @RwEquityBank Byagenze gute? Bariye angahe?,wiskid009,,0,0,46,2022-01-23 12:39:42+00:00,819,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hi
1535575356366790656,2022-06-11 10:51:09+00:00,"@tujyetwinkwera @KettyCarine @MTNRwanda @RwEquityBank Cg bafitanye deal. Bombi barakeneranye, uretse amanyanga ntabwo bagombye kugirana ibibazo.",wiskid009,,0,1,46,2022-01-23 12:39:42+00:00,819,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535574777007677446,2022-06-11 10:48:51+00:00,@nshutos @KettyCarine @MTNRwanda @RwEquityBank Aha niho bipfira. Wabivugiye ku karubanda bose bakanimenya. Ntaguhishira ibisambo. Uwo ni umuco mubi.,wiskid009,,0,3,46,2022-01-23 12:39:42+00:00,819,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535574479421718529,2022-06-11 10:47:40+00:00,@Bonheur_Raheem @KettyCarine @MTNRwanda @RwEquityBank Byagenze gute? Ntaguhishira igisambo.,wiskid009,,0,1,46,2022-01-23 12:39:42+00:00,819,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535564002876702720,2022-06-11 10:06:02+00:00,@nshutos @KettyCarine @MTNRwanda @RwEquityBank @RosineDusabe @MTNRwanda  iraza gukurikirana iki cy'ibazo  pe kuko basigaye batanga service inoze,imwe250,,0,2,67,2022-03-23 13:47:11+00:00,247,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535563324502466560,2022-06-11 10:03:20+00:00,Mwaramutse neza @MTNRwanda ndetse na @RIB_Rw izo number ebyiri mubona zanzengereje umwe ngo ni umu agent uyobeje Fr ye ndetse ngo akaba yahagarikishije account yanjye ya momo. Undi uwo uherwa na 519 we ngo ni umukozi wanyu. Ntakuntu mwabakumira ko wenda bashobora kwiba abandi? https://t.co/0UI2yorrtj,ALFREDHITIMANA3,,0,2,155,2022-03-14 08:29:52+00:00,644,0,6,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535562734472929281,2022-06-11 10:00:59+00:00,"@KettyCarine @MTNRwanda @RwEquityBank MTN yakwemeje pfusha nanjye baranyemeje ndenzaho utuzi ndabimanura.
Anyway MTN muturya amafaranga cyane mugakabya, inyungu mudushakamo niyi life turimo ntibizabagwa amahoro pe. Mwanfiye 180k ndapfusha. Courage kbs ntacyo narenzaho",Bonheur_Raheem,,0,0,116,2019-06-30 20:09:29+00:00,7338,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535558786517278723,2022-06-11 09:45:18+00:00,"On 10 June,@ICRC_rw,  @AmputeeRwanda,@npcrwanda organised a friendly match among the best players of Men &amp; Women at Kigali Stadium.Thanks to Simon Baker;SG of the World Amputee Football  Federation @FERWAFA @AmputeeRwanda @Rwanda_Sports @MTNRwanda @ottobockHQ_en  #FootballforAll! https://t.co/P1BnKIEbYA",ICRC_rw,['FootballforAll'],3,13,983,2018-10-18 14:35:53+00:00,782,4,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1535555794871234562,2022-06-11 09:33:25+00:00,@KettyCarine @MTNRwanda @RwEquityBank Equity na mtn bashobor kub bafitany ibibaz,tujyetwinkwera,,0,0,2348,2020-08-21 05:02:00+00:00,21606,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1535553681155923968,2022-06-11 09:25:01+00:00,@lejalouxxxx @makaye_ahmed Mais toi aussi le Cameroun qui joue contre Rwanda 🇷🇼 et on galère pour gagné 1&amp; 0 par un coup franc tu trouve cela normal pour une équipe qui doit joué une coupe du monde ? Il connaît bien le foot et c’est mtn qu’il faut les tirer les oreilles bro,ZambranhoS,,0,1,22,2021-12-03 15:59:58+00:00,713,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fr
1535547585355825154,2022-06-11 09:00:48+00:00,@nshutos @MTNRwanda @RwEquityBank @RosineDusabe Nukuri bagerageze badufashe😥,KettyCarine,,0,3,3935,2022-02-15 08:00:09+00:00,12988,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",de
1535547206672842752,2022-06-11 08:59:17+00:00,@KettyCarine @MTNRwanda @RwEquityBank Nukuri @MTNRwanda  ku'bufatanye na @RwEquityBank Bagufashe gukemura iki cy'ibazo @RosineDusabe @KettyCarine  Thank you!!,nshutos,,2,3,1514,2021-12-26 10:34:47+00:00,3158,0,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535546821770190848,2022-06-11 08:57:46+00:00,@Ir_Joachim @MTNRwanda 😂,Fbien71,,0,0,7615,2021-11-08 09:50:59+00:00,35600,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535546796587483137,2022-06-11 08:57:40+00:00,@bekind6ix @MTNRwanda 😂😂😂,Fbien71,,0,0,7615,2021-11-08 09:50:59+00:00,35600,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535546691423698946,2022-06-11 08:57:14+00:00,@DRINK250 @MTNRwanda 😂😂,Fbien71,,0,1,7615,2021-11-08 09:50:59+00:00,35600,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535545639416778753,2022-06-11 08:53:04+00:00,@Kavuyoo @MTNRwanda @RwEquityBank Ibaze nukuri😭,KettyCarine,,0,0,3935,2022-02-15 08:00:09+00:00,12988,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lt
1535543949196251136,2022-06-11 08:46:21+00:00,"Mwaramutse 
Iyi message nyibonye kenshi pe
Arko sindasobanukirwa ibyayo @MTNRwanda  mwadusobanurira https://t.co/Xan1x8uc05",KayigambaMaxim1,,0,0,70,2016-08-20 11:52:59+00:00,25,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535543786272698370,2022-06-11 08:45:42+00:00,@MTNRwanda Good morning! Does simcard deregistration system working properly?,danny_dushime,,0,0,12,2020-02-17 08:53:44+00:00,58,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1535542664891879426,2022-06-11 08:41:14+00:00,@Fbien71 @MTNRwanda 😂😂😂😂,DRINK250,,0,1,8008,2021-10-26 20:57:22+00:00,12600,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535542531567624192,2022-06-11 08:40:43+00:00,"You can now send money from UK to Rwanda🇷🇼. 

Download MTN Homeland App and send to MoMo Rwanda using promo code: MOMORW for £3 off your fee.

👇Download App
https://t.co/abzUibpZtv https://t.co/pzBcxoDdLq",the_promota,,0,0,2304,2012-05-30 08:26:26+00:00,289,26,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1535540625612890113,2022-06-11 08:33:08+00:00,@MTNRwanda Mwaramutse ec birashoboka gukura amafranga kuri MOMO akajya kuri airtel money @AirtelMoney_Rw,Joymjoy4,,0,0,83,2020-05-12 09:16:26+00:00,397,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tl
1535539917194940417,2022-06-11 08:30:19+00:00,@KettyCarine @MTNRwanda @RwEquityBank Equity niyobank yambabaje mubuzima account yange imaze 3 months iri negatif kumakosa yabo na @MTNRwanda,Kavuyoo,,0,1,174,2022-04-26 20:46:38+00:00,348,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tl
1535538849081966592,2022-06-11 08:26:05+00:00,@MTNRwanda Bjr MTN numvise muvugako muzajya mutanga inguzanyo yokugura telephone nimudusobanurire uko umuntu yayibona,HABINEZ75710561,,0,0,17,2021-12-25 05:29:02+00:00,19,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535533062091595776,2022-06-11 08:03:05+00:00,@KettyCarine @MTNRwanda @RwEquityBank Umva ikibazo cyawe kimeze nkicyange ariko ngewe baragikemuye  Uge DM nkubwire inzira bizacamo  kuko ndabizi neza ko nukomeza gutyo bazagufasha bitinze?,nshutos,,0,3,1514,2021-12-26 10:34:47+00:00,3158,0,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535533051685609472,2022-06-11 08:03:03+00:00,@MTNRwanda Mwandemeye mukampa na m2u  ya 200 bwarimwe koko🙏🏽🙏🏽🙏🏽🙏🏽,manzi_nyawe,,0,1,12699,2020-07-30 22:49:02+00:00,75871,6,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ht
1535532517209538560,2022-06-11 08:00:55+00:00,@KettyCarine @MTNRwanda Mufashe abandi bana barahangayitse,hellenjessy2,,0,1,1409,2020-01-24 09:47:39+00:00,8095,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hi
1535532144180731904,2022-06-11 07:59:26+00:00,@MTNRwanda Ngize ibyago my brother had accident kndi saving yanjye iri kuri mocash none ngo nzayabona ejo ntahandi mfite nakubra amafranga.... What's wrong with you @MTNRwanda ??? Plz sort me out now njye kuvuza murumuna wanjye ....Basi plz 😭😭😭😭😭😭😭😭0788321395,sibomana_silas,,0,0,28,2020-08-15 13:58:26+00:00,203,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535530387643895808,2022-06-11 07:52:27+00:00,@anumino @asyv @MTNRwanda @brenda_iraba @obomadiego Thank you so much for caring for thee environment and for inspiring our youth. Onward and upward!,jcimfura,,1,2,1778,2014-06-26 17:36:31+00:00,12702,15,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1535528344325955585,2022-06-11 07:44:20+00:00,@KuntaOrginal @KettyCarine @MTNRwanda @RwEquityBank Byaba aribyiza cyane pe👍👍,TIBrun3,,0,2,271,2022-01-25 09:40:55+00:00,7503,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535528047813595136,2022-06-11 07:43:09+00:00,@RwEquityBank @MTNRwanda Muraho nabandikiye inbox mboherereza ibyo mwansabye gusa nanubu ntacyo muramfasha,Tuyishimirepro2,,0,0,6,2019-10-15 04:58:30+00:00,16,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535522610552905729,2022-06-11 07:21:33+00:00,@Fbien71 @MTNRwanda 🤣,happiness_250,,0,1,6400,2012-03-19 09:47:51+00:00,23995,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535520758557974528,2022-06-11 07:14:12+00:00,@Fbien71 @MTNRwanda 😂😂,bekind6ix,,0,1,4844,2022-02-11 17:22:40+00:00,28350,4,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",und
1535519568478748672,2022-06-11 07:09:28+00:00,@Fbien71 @MTNRwanda 😂,Ir_Joachim,,0,2,10803,2021-07-16 08:24:24+00:00,297598,5,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535519404615663616,2022-06-11 07:08:49+00:00,@PhilbertTuyise2 @MTNRwanda @Kagzkara Sha!!!!sinzi ikibazo kirimo peee ark nibamfashe kuko ndayakeneye birenze cyane,DushimimanaSim4,,0,0,112,2020-02-15 21:55:45+00:00,1621,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535519241352491010,2022-06-11 07:08:10+00:00,@iPromooo @MTNRwanda Wabona bibaye byo,Oxon_wambere1,,0,0,1166,2020-02-23 22:27:32+00:00,6670,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ht
1535519185601798145,2022-06-11 07:07:57+00:00,@mutungirehesamu @MTNRwanda Ayo macye ntayo bro,Oxon_wambere1,,0,0,1166,2020-02-23 22:27:32+00:00,6670,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535518612311658499,2022-06-11 07:05:40+00:00,@iPromooo @MTNRwanda Retweet se mwibutse kuzikora!,Oxon_wambere1,,0,1,1166,2020-02-23 22:27:32+00:00,6670,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",et
1535518009887838208,2022-06-11 07:03:16+00:00,@Oxon_wambere1 @MTNRwanda Iyi company mumishi ishize yungutse menshi  wabona ikuremeye,iPromooo,,0,2,4032,2019-09-19 07:53:45+00:00,70788,0,3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535513416709939200,2022-06-11 06:45:01+00:00,@KettyCarine @TUYISHI04126210 @MTNRwanda @RwEquityBank Byambayeho bansubiza nyuma bambwira ko yakoreshejwe,Vinovertas,,0,2,174,2021-11-17 00:34:56+00:00,602,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535512953872605185,2022-06-11 06:43:11+00:00,"@Vinovertas @TUYISHI04126210 @MTNRwanda @RwEquityBank 😭😭😩
Nizereko atariko bizagenda",KettyCarine,,0,0,3935,2022-02-15 08:00:09+00:00,12988,3,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eu
1535512679535845376,2022-06-11 06:42:05+00:00,@Ghebre_0 @MTNRwanda @RwEquityBank Barabangamye nukuri,KettyCarine,,0,0,3935,2022-02-15 08:00:09+00:00,12988,3,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535512155683954688,2022-06-11 06:40:01+00:00,@TUYISHI04126210 @KettyCarine @MTNRwanda @RwEquityBank Sukuzamubwira ko amafr yagiye kuyindi account se kd yakoreshejwe,Vinovertas,,0,4,174,2021-11-17 00:34:56+00:00,602,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535511515306016768,2022-06-11 06:37:28+00:00,"@PNiyizigihe @NdayishimyeIsm5 @MTNRwanda Mwaramutse neza @PNiyizigihe, Murakoze Kutwandikira.
Tubiseguyeho kumbogamizi mwahuye nazo, Mwareba ubutumwa twabohereje muri DM kugirango tukurikirane ikibazo cyanyu. Murakoze.",BankofKigali,,0,0,59538,2011-06-28 19:09:59+00:00,2999,60,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535510330834665472,2022-06-11 06:32:45+00:00,"Hello @MTNRwanda  ntakundu mwashyira sms ""165*R*you received"" mubyiciro kuko biratugora kubona sms ya 2million iza Isa ngiya 50frw! Mudufashe mubyigeho kuko mirongo itanu ntacyo ikigura .😂",Fbien71,,1,21,7615,2021-11-08 09:50:59+00:00,35600,3,5,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535509644126343169,2022-06-11 06:30:02+00:00,@MTNRwanda c,elie_nz,,0,0,294,2012-06-13 08:10:04+00:00,361,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1535507176969609216,2022-06-11 06:20:13+00:00,@KettyCarine @MTNRwanda @RwEquityBank Ibisambo by'ibyubi byo mutomenya,beuglie,,0,1,5392,2013-05-07 05:31:05+00:00,67083,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535504574550880256,2022-06-11 06:09:53+00:00,"@BankofKigali @NdayishimyeIsm5 @MTNRwanda Mwaramutse neza @BankofKigali 
Munoze na Serivisi zanyu ziri kutugora; urugero nko kwishyura Credit, n'izindi zigiye zirimo  utubazo kandi Call Center yanyu usanga idafasha umuntu, uretse ku kubwira ngo njya ku ishami rikwegereye!",PNiyizigihe,,0,0,17,2020-07-18 01:53:31+00:00,28,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535500275636654080,2022-06-11 05:52:48+00:00,"@Oxon_wambere1 @MTNRwanda Jyana iyo ishaje kuri Service Center ya @MTNRwanda barakuguranira baguhe iyo ushaka, wishyure make bitewe n'agaciro Telefone ufite isigaranye.",mutungirehesamu,,0,2,2094,2013-10-09 09:01:43+00:00,1278,1,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535499648563130368,2022-06-11 05:50:19+00:00,@Arobaazee @bizagorana_ @MTNRwanda @imbwayimana @shoferiwataxi @Ir_Joachim @_blaise250 @harerimana_tito @byukavuba @kanisekere @Gishyushye 😂😂😂😂😂 ukuri,bix__47,,0,3,15202,2021-07-14 20:37:12+00:00,61505,6,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535498617624137729,2022-06-11 05:46:13+00:00,"Dear @MTNRwanda Ko maze imyaka 10 ndi umuclient wanyu ariko nkaba Mfite phone  ikomeje kungora cyane🙆‍♂️,insaziyeho, ntanubwo yemera 4G! mwabaye mundemeye indi phone na 4G simcard yanyu🙏🤲
Mbaye mbashimiye mugihe nkitegereje igisubizo 🙏🙇‍♂️

Murakoze. https://t.co/06RThN8o5i",Oxon_wambere1,,1,29,1166,2020-02-23 22:27:32+00:00,6670,0,8,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535496403237195776,2022-06-11 05:37:25+00:00,"@MTNRwanda Mwaramutse? Number yanjye ni 0780289808. Ntuye muntara y'uburasirazuba, akarere ka Kirehe, Umurenge wa Nasho, Akagari ka Rubibirizi, Umudugudu wa Mulindi.
Iki ntabwo ari ikibazo cy'umuntu umwe ahubwo nikibazo rusange muri centre ya Mulindi nta network tugira mudufashe🙏",ONdabaramiye,,0,0,14,2020-05-14 05:24:22+00:00,6,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tl
1535489345544675328,2022-06-11 05:09:22+00:00,"@MTN_Rwanda imeze nk umwana w umwingingano, ikara iyanga,😏",bix__47,,0,0,15202,2021-07-14 20:37:12+00:00,61505,6,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1535486188227805186,2022-06-11 04:56:49+00:00,@MTNRwanda Munfashe njyemaze iminsi mubitaro kibagabaga ndwaje umuntu none ndikubura nuburyo bywo kugura imiti yokumufasha gukira mubyukuri ndabinginze munfashe icyokibazo,TMbonyingabo,,0,0,1,2021-02-27 03:03:08+00:00,4,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535486041142005760,2022-06-11 04:56:14+00:00,@Arobaazee @bizagorana_ @MTNRwanda @imbwayimana @shoferiwataxi @Ir_Joachim @_blaise250 @harerimana_tito @byukavuba @kanisekere @Gishyushye Ahwii 😂😂😂👐,Brainless_Queen,,0,1,1501,2021-07-18 17:22:04+00:00,11433,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",da
1535484069496094720,2022-06-11 04:48:24+00:00,"@KettyCarine @MTNRwanda @RwEquityBank Nicyindi ntakuntu @RwEquityBank na @MTNRwanda mwazajya mwerekana amazina ugjye kwacyira amafaranga ava kuri mobile money ajya kuri account 
Murakoze",KuntaOrginal,,0,4,114,2022-05-11 10:24:25+00:00,1441,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535473867078213633,2022-06-11 04:07:52+00:00,@rura @bnr @Immaccule @MTNrwanda @Eqwitybank muturenganure kohereza amafranga ava kuri Mobil money ajya kuri account ya Eqwity ukamara hafi ukwezi warayaburiye irengero kuburyo nukwishyura service zimwenazimwe bibana umuntu ikibazo kd yarafite amafranga ?,TMbonyingabo,,0,0,1,2021-02-27 03:03:08+00:00,4,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535470707437617153,2022-06-11 03:55:18+00:00,"@obomadiego @MTNRwanda @MTNGroup @anumino @DavidKayitare_ @SharonMazimhaka @FredNdabarasa3 @mkngambi @Teturrr Wow!
This is very nice 👌 
Actually,one of the  key strengths of MTN is their ability to dearly be with their customers. I ❤ this spirit",FrankNkurunziz7,,0,3,89,2022-01-23 19:29:38+00:00,313,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1535458632434860034,2022-06-11 03:07:20+00:00,@KettyCarine @MTNRwanda 🤔byose hanze? Umujama wibitseho hacking tools yagukorera akazi ukumirwa weee🙆‍♂️,Philip291963731,,0,3,182,2021-12-23 09:11:11+00:00,159,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535450080622301184,2022-06-11 02:33:21+00:00,@bizagorana_ @MTNRwanda @imbwayimana @shoferiwataxi @Ir_Joachim @_blaise250 @harerimana_tito @byukavuba @kanisekere @Gishyushye @Arobaazee Hhhhh barabimenya bate se utabatagginze? @MTNRwanda,MallamHaleOofyU,,0,1,257,2021-10-22 11:28:51+00:00,2103,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",it
1535448548426358786,2022-06-11 02:27:15+00:00,"@KettyCarine @MTNRwanda @RwEquityBank Hoya njyewe ndi Bizimana,baza MTN",EmmyPapaserge,,0,1,7,2022-05-12 19:32:44+00:00,236,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1535448358202089472,2022-06-11 02:26:30+00:00,@MTNRwanda C pyramid,Mugunga25O,,0,0,14,2021-04-22 01:24:05+00:00,83,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fr
